Time               	Data
19:33:30.998       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:30.998       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 6f 4b
19:33:31.000       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 6a 82
19:33:31.001       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 04
19:33:31.001       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.002       	00 00 49 5f 0c 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f 20 6f c5
19:33:31.003       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 6a 82
19:33:31.004       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.004       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.005       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 3f 00
19:33:31.006       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 28
19:33:31.006       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 28
19:33:31.007       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.009       	00 00 00 00 30 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 26 82 02 78 21 83 02 3f 00 a5 06 80 01 71 87 01 01 8a 01 05 8b 03 2f 06 0e c6 0c 90 01 60 83 01 01 83 01 02 83 01 0a
19:33:31.009       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.009       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.010       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.010       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f 20
19:33:31.011       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 6a 82
19:33:31.012       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 04
19:33:31.013       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.013       	00 00 49 5f 0c 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff 6f 49
19:33:31.015       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 6a 82
19:33:31.016       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.017       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.017       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 3f 00
19:33:31.018       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 28
19:33:31.019       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 28
19:33:31.019       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.021       	00 00 00 00 30 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 26 82 02 78 21 83 02 3f 00 a5 06 80 01 71 87 01 01 8a 01 05 8b 03 2f 06 0e c6 0c 90 01 60 83 01 01 83 01 02 83 01 0a
19:33:31.021       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.022       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.022       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.023       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff
19:33:31.045       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 32
19:33:31.045       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 32
19:33:31.046       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.048       	00 00 00 00 3a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 30 82 02 78 21 83 02 7f f1 84 10 a0 00 00 00 87 10 02 ff 33 ff 01 89 00 00 01 00 8a 01 05 8b 03 2f 06 0e c6 0c 90 01 60 83 01 01 83 01 81 83 01 0a
19:33:31.048       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.049       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.049       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.050       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 6f 49
19:33:31.051       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 6a 82
19:33:31.052       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 04
19:33:31.053       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.053       	00 00 49 5f 0c 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff 6f e4
19:33:31.056       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 1c
19:33:31.057       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 1c
19:33:31.057       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.058       	00 00 49 5f 24 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 1a 82 05 42 21 00 50 01 83 02 6f e4 8a 01 05 8b 03 6f 06 05 80 02 00 50 88 01 c0
19:33:31.059       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.059       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 b2 01 04 50
19:33:31.072       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 b2
19:33:31.076       	00 00 00 00 58 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a0 34 80 01 07 81 20 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 82 04 ff ff ff ff 83 04 ff ff ff ff 84 01 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff
19:33:31.076       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.077       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 04
19:33:31.077       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.078       	00 00 49 5f 0c 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff 6f e3
19:33:31.081       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 19
19:33:31.081       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 19
19:33:31.082       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.083       	00 00 49 5f 21 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 17 82 02 41 21 83 02 6f e3 8a 01 05 8b 03 6f 06 05 80 02 00 12 88 01 f0
19:33:31.083       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.084       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 b0 00 00 12
19:33:31.097       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 b0
19:33:31.098       	00 00 49 5f 1a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 0b f6 ff ff ff ff ff ff ff ff ff ff 64 f0 10 ff fe 00
19:33:31.098       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.099       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 04
19:33:31.099       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.100       	00 00 49 5f 0c 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff 6f 40
19:33:31.102       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 6a 82
19:33:31.102       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.103       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.104       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 3f 00
19:33:31.104       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 28
19:33:31.105       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 28
19:33:31.105       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.107       	00 00 ff ff 30 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 26 82 02 78 21 83 02 3f 00 a5 06 80 01 71 87 01 01 8a 01 05 8b 03 2f 06 0e c6 0c 90 01 60 83 01 01 83 01 02 83 01 0a
19:33:31.108       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.108       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.109       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.109       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff
19:33:31.131       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 32
19:33:31.132       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 32
19:33:31.132       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.135       	00 00 00 00 3a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 30 82 02 78 21 83 02 7f f1 84 10 a0 00 00 00 87 10 02 ff 33 ff 01 89 00 00 01 00 8a 01 05 8b 03 2f 06 0e c6 0c 90 01 60 83 01 01 83 01 81 83 01 0a
19:33:31.135       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.135       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.136       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.136       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 6f 40
19:33:31.138       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 6a 82
19:33:31.139       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 04
19:33:31.139       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.140       	00 00 49 5f 0c 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff 6f e4
19:33:31.143       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 1c
19:33:31.143       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 1c
19:33:31.144       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.145       	00 00 49 5f 24 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 1a 82 05 42 21 00 50 01 83 02 6f e4 8a 01 05 8b 03 6f 06 05 80 02 00 50 88 01 c0
19:33:31.145       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.146       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 dc 01 04 50
19:33:31.147       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 dc
19:33:31.147       	00 00 f0 d3 58 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 a0 34 80 01 07 81 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 82 04 00 00 00 00 83 04 00 00 00 00 84 01 00 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff
19:33:31.187       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.373       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 04
19:33:31.374       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.374       	00 00 49 5f 0c 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff 6f e3
19:33:31.377       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 19
19:33:31.378       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 19
19:33:31.378       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.379       	00 00 49 5f 21 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 17 82 02 41 21 83 02 6f e3 8a 01 05 8b 03 6f 06 05 80 02 00 12 88 01 f0
19:33:31.379       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.380       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 b0 00 00 12
19:33:31.393       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 b0
19:33:31.394       	00 00 49 5f 1a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 0b f6 ff ff ff ff ff ff ff ff ff ff 64 f0 10 ff fe 00
19:33:31.394       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.396       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 04
19:33:31.396       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.397       	00 00 49 5f 0c 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff 6f e4
19:33:31.400       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 1c
19:33:31.400       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 1c
19:33:31.401       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.402       	00 00 49 5f 24 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 1a 82 05 42 21 00 50 01 83 02 6f e4 8a 01 05 8b 03 6f 06 05 80 02 00 50 88 01 c0
19:33:31.402       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.403       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 dc 01 04 50
19:33:31.403       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 dc
19:33:31.404       	00 00 a1 a0 58 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 a0 34 80 01 07 81 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 82 04 00 00 00 00 83 04 00 00 00 00 84 01 00 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff
19:33:31.431       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.694       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 dc 01 04 50
19:33:31.695       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 dc
19:33:31.695       	00 00 44 45 58 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 a0 34 80 01 07 81 20 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 82 04 ff ff ff ff 83 04 ff ff ff ff 84 01 ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff
19:33:31.736       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.740       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 80 7c 00 00 00
19:33:31.743       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.744       	00 00 7d 21 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 00 70 00 00 01
19:33:31.745       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 70
19:33:31.745       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 01
19:33:31.745       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:33:31.745       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 01 a4 04 00 10
19:33:31.746       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 a4
19:33:31.746       	00 00 49 5f 18 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 a0 00 00 05 59 10 10 ff ff ff ff 89 00 00 01 00
19:33:31.749       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 61 25
19:33:31.750       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 01 c0 00 00 25
19:33:31.750       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 c0
19:33:31.752       	00 00 00 00 2d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 6f 23 84 10 a0 00 00 05 59 10 10 ff ff ff ff 89 00 00 01 00 a5 04 9f 65 01 ff e0 09 82 03 02 03 00 03 02 05 20
19:33:31.752       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:33:31.755       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 81 e2 91 00 06
19:33:31.756       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 e2
19:33:31.756       	00 00 49 5f 0e 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 bf 3e 03 5c 01 5a
19:33:31.757       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 61 15
19:33:31.757       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 01 c0 00 00 15
19:33:31.758       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 c0
19:33:31.759       	00 00 49 5f 1d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 bf 3e 12 5a 10 89 03 40 11 02 44 00 00 00 00 00 00 13 43 39 40
19:33:31.759       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:33:31.761       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 00 70 80 01 00
19:33:31.761       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:33:31.783       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 00 00 80 7c 00 02 00
19:33:31.784       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 00 00 90 00
19:33:31.785       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 06
19:33:31.786       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.786       	00 00 49 5f 0e 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff 5f c0 4f 07
19:33:31.788       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 6a 82
19:33:31.789       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.790       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.790       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 3f 00
19:33:31.791       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 28
19:33:31.792       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 28
19:33:31.792       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.794       	00 00 00 00 30 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 26 82 02 78 21 83 02 3f 00 a5 06 80 01 71 87 01 01 8a 01 05 8b 03 2f 06 0e c6 0c 90 01 60 83 01 01 83 01 02 83 01 0a
19:33:31.794       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.795       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.795       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.796       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff
19:33:31.818       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 32
19:33:31.819       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 c0 00 00 32
19:33:31.819       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 c0
19:33:31.822       	00 00 d6 2a 3a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 62 30 82 02 78 21 83 02 7f f1 84 10 a0 00 00 00 87 10 02 ff 33 ff 01 89 00 00 01 00 8a 01 05 8b 03 2f 06 0e c6 0c 90 01 60 83 01 01 83 01 81 83 01 0a
19:33:31.822       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 90 00
19:33:31.822       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 00 04 02
19:33:31.823       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.823       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 5f c0
19:33:31.825       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 6a 82
19:33:31.829       	00 00 49 5f 0d 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 00 a4 08 04 04
19:33:31.829       	00 00 49 5f 09 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 a4
19:33:31.830       	00 00 49 5f 0c 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 00 01 02 00 7f ff 6f 07
19:33:31.834       	00 00 49 5f 0a 00 00 00 14 00 00 00 14 00 00 00 ff ff 00 00 01 01 02 00 61 19
